uid,area,gerente,fecha,banda,calificacion,salario,seguro,vales
L-7636,Hardware,Nathalie Boettcher  ,42200,Banda 15,3,9783,978.3,880.47
R-7498,Assembly,Gerente,40775,Banda 18,4,36792.8,2575.496,4047.208
R08474,Hardware,Gabrielle Merriman  ,41238,Banda 15,2,8260.2,743.418,826.02
L-8293,Hardware,Davina Farraj  ,40510,Banda 15,2,10056.6,905.094,1508.49
L-7391,Hardware,Jeni Buchman  ,41596,Banda 17,3,21660,2166,216.6
R-8052,Software,Marinda Skelley  ,42050,Banda 16,3,21799,1089.95,871.96
R-7644,Recursos Humanos,Emmy Trader  ,42439,Banda 15,2,12504.6,1250.46,625.23
A07446,Software,Herlinda Thorp  ,43002,Banda 15,2,13261.5,795.69,132.615
R07645,Software,Gemma Percell  ,42887,Banda 16,4,19437,1554.96,971.85
L-7900,Software,Janene Wellman  ,42836,Banda 17,3,25883,2588.3,258.83
G07723,Software,Nathalie Boettcher  ,41676,Banda 15,3,14213,1137.04,284.26
G07332,Software,Sarai Darosa  ,43039,Banda 20,2,79819.2,7183.728,2394.576
A-8114,Hardware,Gerente,42348,Banda 16,4,20940.7,2094.07,1884.663
R-8137,Assembly,Earnest Anderton  ,42920,Banda 16,3,22977,2067.93,919.08
G07314,Software,Davina Farraj  ,42872,Banda 17,4,28386.6,2838.66,1987.062
A07397,Software,Elayne Gauger  ,40531,Banda 16,2,18337.5,916.875,916.875
R-8278,Assembly,Tanner Cambridge  ,40931,Banda 15,3,9832,688.24,1278.16
A-7301,Recursos Humanos,Davina Farraj  ,42938,Banda 15,3,14819,1185.52,1926.47
L07389,Software,Sarai Darosa  ,41537,Banda 16,5,26551.25,1327.5625,3451.6625
G-8373,Hardware,Lynne Gainey  ,41293,Banda 16,2,15125.4,907.524,151.254
A08259,Assembly,Saundra Smiddy  ,40498,Banda 15,2,8784,702.72,702.72
R08001,Administration,Herlinda Thorp  ,41104,Banda 15,2,12430.8,994.464,1491.696
A07770,Hardware,Candelaria Loya  ,41607,Banda 16,3,17920,1433.6,179.2
R-7674,Software,Sterling Huston  ,42779,Banda 18,1,24327,1216.35,973.08
L-7745,Hardware,January Heslop  ,41174,Banda 15,2,13315.5,1198.395,1198.395
L08179,Software,Margurite Everton  ,42465,Banda 15,5,18630,1863,186.3
R07448,Assembly,Emmy Trader  ,41605,Banda 15,3,14478,1013.46,1447.8
G-8362,Administration,Wade Landen  ,41073,Banda 17,3,22505,2250.5,1350.3
G-8000,Hardware,Mayme Gorney  ,40667,Banda 16,4,23774.3,1426.458,3566.145
G-8078,Marketing,Jeni Buchman  ,41611,Banda 15,3,11649,1048.41,582.45
L07999,Recursos Humanos,Ileen Reynosa  ,40867,Banda 15,2,9216,829.44,460.8
R-7481,Software,Mayme Gorney  ,42850,Banda 16,3,19689,1575.12,1378.23
G-7825,Marketing,Johnette Chapple  ,42075,Banda 15,4,9152,549.12,915.2
G-8470,Hardware,Shonta Stefan  ,41079,Banda 15,2,9840.6,885.654,1279.278
R08197,Assembly,Concepcion Sevin  ,42992,Banda 17,1,24546,1227.3,2700.06
G08134,Recursos Humanos,Kelley Bonenfant  ,40930,Banda 17,2,18924.3,1513.944,756.972
G-7895,Software,Nathalie Boettcher  ,42681,Banda 16,2,18955.8,947.79,1895.58
L-7972,Hardware,Santa Brister  ,41128,Banda 15,3,8158,489.48,571.06
L08320,Software,Jayme Tolleson  ,40832,Banda 19,3,50222,2511.1,1004.44
R-8274,Software,Graciela Hufford  ,42355,Banda 15,3,14342,1290.78,1577.62
G07508,Hardware,Ladawn Karner  ,40653,Banda 16,3,14666,733.3,1613.26
L08306,Business Services,Laverna Goble  ,42400,Banda 15,2,12166.2,1094.958,608.31
A08164,Software,Adelia Monty  ,41595,Banda 17,3,21887,1750.96,1313.22
A-8471,Assembly,Elayne Gauger  ,41590,Banda 15,3,9943,894.87,596.58
G07727,Assembly,Enrique Kehrer  ,41156,Banda 19,3,45347,2267.35,6802.05
G-8217,Assembly,Della Muniz  ,42691,Banda 17,2,19604.7,1372.329,1568.376
R08031,Software,Nathalie Boettcher  ,40766,Banda 15,4,12042.8,722.568,722.568
A-8214,Software,Aretha Newbern  ,41700,Banda 17,4,28306.3,1698.378,1415.315
G08484,Assembly,Nelia Sellner  ,42871,Banda 15,1,10299.75,720.9825,514.9875
G-7837,Software,Jordon Deschamp  ,40905,Banda 19,5,56695,3401.7,4535.6
R08441,Assembly,Candelaria Loya  ,42683,Banda 16,1,11587.5,927,1042.875
L07852,Assembly,Noble Portis  ,41150,Banda 15,4,12856.8,899.976,1157.112
R-8008,Assembly,Audrie Ehlert  ,42631,Banda 15,3,13185,1318.5,1318.5
L-7899,Hardware,Earnest Anderton  ,41099,Banda 17,3,23820,1429.2,1667.4
G07314,Software,Lean Hersom  ,42544,Banda 15,3,12838,898.66,1027.04
A07871,Software,Audrea Franke  ,42518,Banda 16,2,14540.4,727.02,1744.848
R-7622,Software,Herlinda Thorp  ,42112,Banda 15,3,8649,691.92,951.39
G-7767,Hardware,Wade Landen  ,41242,Banda 16,2,17808.3,890.415,2671.245
R08122,Assembly,Kelley Bonenfant  ,42547,Banda 15,3,11569,1156.9,1156.9
R-7489,Software,Edyth Judkins  ,41082,Banda 15,1,8432.25,758.9025,337.29
G-8090,Administration,Heide Kardos  ,40728,Banda 18,2,38905.2,3501.468,4279.572
G08029,Administration,Della Muniz  ,40740,Banda 16,1,10504.5,840.36,1155.495
R-7367,Assembly,Emmy Trader  ,41181,Banda 16,4,24476.1,1223.805,979.044
G-7899,Hardware,Janene Wellman  ,41746,Banda 15,2,11126.7,667.602,667.602
R07482,Assembly,Geraldo Marty  ,42812,Banda 17,3,30889,2162.23,4015.57
R07637,Hardware,Trudy Gaulding  ,42651,Banda 15,4,13070.2,914.914,130.702
G-7908,Assembly,Veola Frase  ,41354,Banda 17,4,32234.4,3223.44,3223.44
G-8132,Hardware,Jayme Tolleson  ,41193,Banda 15,2,7872.3,472.338,1023.399
L07551,Software,Adelia Monty  ,42124,Banda 15,2,8787.6,790.884,1054.512
A08274,Assembly,Ladawn Karner  ,40641,Banda 15,4,14020.6,841.236,420.618
A-7614,Business Services,Enrique Kehrer  ,42431,Banda 15,4,10455.5,522.775,313.665
R07830,Hardware,Lyla Falzone  ,41761,Banda 15,4,12455.3,622.765,871.871
R-7836,Software,Kristan Botelho  ,40647,Banda 15,3,9676,677.32,387.04
G-7797,Hardware,Erich Gattis  ,43039,Banda 15,3,11750,822.5,1175
L08016,Assembly,Colene Apicella  ,40627,Banda 16,3,14361,718.05,1723.32
A08495,Software,Jayme Tolleson  ,41975,Banda 16,5,18905,1512.4,756.2
L07751,Hardware,Jordon Deschamp  ,42554,Banda 16,1,10542,527.1,1581.3
L07300,Software,Justa Boer  ,42244,Banda 16,4,21940.6,1974.654,1974.654
A07641,Software,Enrique Kehrer  ,42603,Banda 17,2,24344.1,1217.205,2434.41
L08311,Assembly,Geraldo Marty  ,41653,Banda 15,2,8812.8,793.152,176.256
A07325,Assembly,Leontine Longacre  ,42746,Banda 18,2,29466,2062.62,883.98
A-7623,Assembly,Kandace Navin  ,41105,Banda 16,2,14869.8,743.49,148.698
G08022,Hardware,Audrea Franke  ,41615,Banda 17,5,33403.75,2672.3,3674.4125
L07517,RESO,Henry Maberry  ,40670,Banda 18,1,27726.75,2772.675,3881.745
G07939,Assembly,Jordon Deschamp  ,42406,Banda 18,3,36347,2180.82,4725.11
G07622,Assembly,Nelia Sellner  ,42234,Banda 17,3,23344,1400.64,233.44
R-7345,Assembly,Susanna Vosburgh  ,41645,Banda 15,3,12670,1140.3,1520.4
L-7781,Hardware,January Heslop  ,42040,Banda 16,2,14130,989.1,1413
R08224,Assembly,Janene Wellman  ,41994,Banda 15,4,13634.5,1363.45,1090.76
G08029,Hardware,Lean Hersom  ,42201,Banda 15,2,12029.4,1082.646,1443.528
G08234,Administration,Cristopher Stroble  ,40567,Banda 16,2,19286.1,1350.027,578.583
L-7391,Hardware,Sandy Faison  ,40631,Banda 15,4,11655.6,932.448,116.556
R-7688,Hardware,Lyla Falzone  ,42435,Banda 16,4,17548.3,1754.83,2105.796
A07493,Software,Enrique Kehrer  ,42615,Banda 15,3,12891,773.46,1546.92
R07645,Assembly,Candelaria Loya  ,41308,Banda 15,4,14225.2,1422.52,1991.528
L-7795,Software,Geraldo Marty  ,41260,Banda 15,4,14027.2,1402.72,280.544
G-8080,Assembly,Shonta Stefan  ,40903,Banda 16,3,20243,1417.01,2429.16
G-7552,Assembly,Jeane Putney  ,40692,Banda 17,3,22813,2053.17,3421.95
A08095,Assembly,Alysia Thaxton  ,41541,Banda 15,3,9089,545.34,818.01
G-7321,Recursos Humanos,Valeria Boothby  ,42948,Banda 15,3,9937,496.85,596.22
G-8087,Hardware,Kandace Navin  ,42839,Banda 17,3,28323,2265.84,4248.45
G-8495,Software,Jordon Deschamp  ,43020,Banda 18,5,42656.25,2985.9375,4265.625
R-7577,RESO,Leontine Longacre  ,41944,Banda 15,2,13833,1106.64,1521.63
A07824,Assembly,Roosevelt Saleem  ,40610,Banda 15,4,9211.4,460.57,1381.71
R-8448,Software,Henry Maberry  ,41829,Banda 15,3,13334,666.7,1866.76
G08304,Marketing,Juliet Pass  ,41841,Banda 15,3,14176,992.32,1559.36
R-7435,Software,Erich Gattis  ,41182,Banda 15,4,13406.8,670.34,1742.884
L-8461,Hardware,Pandora Chang  ,40625,Banda 15,3,8864,443.2,1152.32
L-7894,Assembly,Elayne Gauger  ,42109,Banda 17,4,26205.3,1834.371,524.106
R07325,Software,Gerente,41195,Banda 15,5,18002.5,1620.225,1440.2
G-7487,Software,Marinda Skelley  ,41545,Banda 15,3,14082,704.1,1126.56
L-8007,Hardware,Herlinda Thorp  ,41414,Banda 15,4,16782.7,1006.962,1006.962
L-7756,Software,Della Muniz  ,40621,Banda 17,4,35762.1,3576.21,357.621
G08341,Assembly,Mayra Stead  ,42406,Banda 15,2,9108,910.8,1366.2
L08351,Assembly,January Heslop  ,40892,Banda 16,2,16430.4,1643.04,328.608
R-7468,Software,Adalberto Mcferrin  ,41187,Banda 19,2,51750,5175,6727.5
R-8273,Software,Lean Hersom  ,42151,Banda 19,3,62066,3103.3,8689.24
R07665,Business Services,Noble Portis  ,42228,Banda 18,3,46547,3258.29,465.47
R07326,Business Services,Anastacia Delacruz  ,40847,Banda 18,4,44049.5,2202.475,3083.465
R07588,Hardware,Tyrell Herrmann  ,41178,Banda 16,2,13634.1,1090.728,1227.069
G07809,Software,Oneida Cosio  ,42227,Banda 15,5,13281.25,664.0625,398.4375
A-8065,Assembly,Sandy Mcgrady  ,42968,Banda 18,3,43655,2182.75,3055.85
G08001,Hardware,Elma Matheney  ,40536,Banda 15,4,12837,1026.96,1925.55
R07666,Software,Hanh Kohut  ,42537,Banda 17,3,26891,1613.46,3764.74
L08484,Hardware,Gaylord Damian  ,42554,Banda 17,4,30739.5,1536.975,4610.925
G07966,Software,Anastacia Delacruz  ,42265,Banda 15,4,14488.1,869.286,1448.81
A08186,Software,Lean Hersom  ,41270,Banda 15,5,12058.75,1085.2875,1567.6375
R07420,Administration,Noble Portis  ,42071,Banda 17,3,27127,1898.89,1356.35
R-7773,Software,Saundra Smiddy  ,42112,Banda 17,2,19618.2,1961.82,1177.092
R07923,Hardware,Juliet Pass  ,42010,Banda 19,2,42992.1,2149.605,429.921
L-8112,Hardware,Wade Landen  ,41297,Banda 15,2,12903.3,774.198,258.066
L-7950,Hardware,Shannan Dingess  ,41862,Banda 17,4,23981.1,1199.055,239.811
A-7590,Software,Mary Herb  ,41381,Banda 15,2,12399.3,991.944,1859.895
R-7781,Assembly,Mary Herb  ,42645,Banda 15,2,7875,787.5,787.5
A07363,Software,Geraldo Marty  ,41019,Banda 16,3,18598,1673.82,185.98
R07538,Hardware,Tomoko Parente  ,42332,Banda 15,2,12906.9,1161.621,1032.552
L08115,Hardware,Idell Ding  ,42532,Banda 18,2,27243.9,1634.634,2451.951
R-8325,Hardware,Charisse Weist  ,42069,Banda 15,3,14046,842.76,1685.52
G08263,Assembly,Lindsey Eckel  ,40906,Banda 15,4,10784.4,970.596,1186.284
A-8486,RESO,Elton Verrier  ,42712,Banda 15,2,8409.6,420.48,756.864
L07941,Software,Nelia Sellner  ,41010,Banda 15,2,13198.5,923.895,791.91
L07493,Software,Justa Boer  ,41511,Banda 15,3,14634,1170.72,1170.72
R07684,Assembly,Graciela Hufford  ,42829,Banda 15,3,15225,1370.25,2131.5
G-8370,Assembly,Shenika Lamont  ,41604,Banda 18,3,43825,3506,3067.75
A-7709,Software,Adalberto Mcferrin  ,41968,Banda 15,3,8714,522.84,958.54
R07949,Marketing,Margarete Sauer  ,43017,Banda 17,2,22883.4,2059.506,2974.842
G07858,Assembly,Quinn Coller  ,41950,Banda 17,1,17563.5,1580.715,1053.81
A07925,Software,Juliet Pass  ,41163,Banda 16,3,20624,1031.2,2681.12
L-7936,Assembly,Willian Lahr  ,41940,Banda 15,3,9951,597.06,199.02
R07769,Assembly,Lourie Ealy  ,40711,Banda 16,4,16258,975.48,487.74
R08155,Administration,Frankie Koester  ,40533,Banda 18,3,33170,3317,3980.4
R-7321,Marketing,Jordon Deschamp  ,41188,Banda 15,3,9550,764,1337
L07650,Assembly,Nathalie Boettcher  ,41844,Banda 15,3,12415,869.05,1489.8
R-8041,Software,Laverna Goble  ,41453,Banda 16,3,16470,1152.9,1317.6
A07630,Assembly,Adelia Monty  ,41501,Banda 15,4,9307.1,930.71,744.568
G-7632,Administration,Nena Custis  ,41853,Banda 17,4,23863.4,1193.17,3579.51
R-7455,Hardware,Justa Boer  ,40542,Banda 19,3,52822,4753.98,5282.2
A-7674,Software,Audrea Franke  ,41850,Banda 15,2,9734.4,876.096,1460.16
G08021,Software,Tyrell Herrmann  ,41923,Banda 16,4,22324.5,1116.225,2232.45
L08318,Recursos Humanos,Lyla Falzone  ,42596,Banda 15,4,8987,898.7,629.09
G07327,Assembly,Willian Lahr  ,40924,Banda 15,5,17961.25,1257.2875,179.6125
L08402,Marketing,Idell Ding  ,40569,Banda 16,4,17107.2,1368.576,1881.792
A-7304,Software,Janene Wellman  ,40821,Banda 15,4,10982.4,878.592,1427.712
A07334,Software,Edwardo Hardrick  ,41296,Banda 16,3,22686,2268.6,1588.02
L07546,Software,Nelia Sellner  ,42773,Banda 16,5,20573.75,1645.9,2674.5875
R08117,Administration,Erich Gattis  ,41320,Banda 15,5,13112.5,1180.125,1442.375
G-7976,Assembly,Kimberely Houtz  ,42466,Banda 15,2,7578,530.46,1060.92
L07971,Administration,Porsche Lockamy  ,42853,Banda 15,3,9406,658.42,376.24
R-7521,Assembly,Henry Maberry  ,42151,Banda 15,2,8553.6,855.36,1026.432
G-8207,Assembly,Justa Boer  ,40644,Banda 15,4,15764.1,945.846,1261.128
L07605,Software,Kelley Bonenfant  ,41323,Banda 15,3,13353,1068.24,133.53
L-7764,Business Services,Porsche Lockamy  ,42265,Banda 17,2,27394.2,2191.536,4109.13
R07736,Hardware,Audrea Franke  ,41617,Banda 15,2,13698.9,1095.912,2054.835
G07739,Software,Tomoko Vierra  ,40642,Banda 15,3,14229,1422.9,1992.06
R07980,Assembly,Sandy Faison  ,40964,Banda 17,3,27176,1902.32,271.76
R07802,Administration,Concepcion Sevin  ,42232,Banda 17,3,28037,2242.96,1962.59
L-7404,Hardware,Janene Wellman  ,41004,Banda 15,4,15004,750.2,1200.32
G-8111,Software,Gaylord Damian  ,40634,Banda 15,5,12603.75,630.1875,126.0375
L-7461,Recursos Humanos,Daysi Armas  ,41855,Banda 15,3,8119,405.95,487.14
A08172,Software,Elayne Gauger  ,41297,Banda 15,2,8653.5,692.28,778.815
L07485,Hardware,Marinda Skelley  ,42248,Banda 17,5,32463.75,3246.375,1623.1875
L07516,Software,Shenika Lamont  ,41390,Banda 17,4,28103.9,1967.273,1967.273
A-7416,Business Services,Santa Brister  ,42683,Banda 15,3,8954,626.78,268.62
A-8272,Hardware,Brigida Arzate  ,42195,Banda 15,5,11311.25,791.7875,1583.575
G08130,Hardware,Mayme Gorney  ,41112,Banda 17,4,26851,2416.59,1611.06
G08229,Software,Veola Frase  ,42896,Banda 17,2,27988.2,2518.938,1119.528
A08377,Hardware,Daysi Armas  ,42621,Banda 15,3,9705,582.3,97.05
R-8298,Hardware,Shannan Dingess  ,42223,Banda 18,4,39694.6,2381.676,3175.568
A07503,Assembly,Sha Desimone  ,41558,Banda 15,4,10304.8,1030.48,515.24
L-7711,Software,Aretha Newbern  ,41036,Banda 16,3,18876,1132.56,2453.88
L-7583,Software,Pandora Chang  ,41968,Banda 15,2,12936.6,1034.928,1293.66
R07673,Hardware,Shonta Stefan  ,42840,Banda 17,2,26811.9,1608.714,2413.071
G-7750,Software,Ladawn Karner  ,40555,Banda 15,3,10297,514.85,102.97
R-7407,Business Services,Tomoko Parente  ,41657,Banda 16,3,15454,1236.32,463.62
R07704,Software,Porsche Lockamy  ,43040,Banda 16,3,14936,746.8,298.72
G08185,Software,Heide Kardos  ,41452,Banda 15,5,18208.75,1638.7875,1456.7
R08293,RESO,Gemma Percell  ,41154,Banda 17,3,28230,2823,1129.2
G-8138,Assembly,Herlinda Thorp  ,42901,Banda 16,4,21699.7,1952.973,1518.979
R07452,Assembly,Elayne Gauger  ,40929,Banda 15,3,15129,1361.61,2269.35
G-7480,Software,Kelley Bonenfant  ,41428,Banda 20,3,57775,5199.75,4622
G-7760,Assembly,Margurite Everton  ,41013,Banda 18,2,34017.3,2721.384,340.173
R08301,Software,Sterling Huston  ,41747,Banda 15,2,11178,1117.8,335.34
G-8319,Hardware,Brigida Arzate  ,41355,Banda 15,4,10835,866.8,541.75
G-7987,Hardware,Sarai Darosa  ,41578,Banda 16,3,15013,1201.04,1351.17
A-7664,Assembly,Lean Hersom  ,43031,Banda 15,3,13044,652.2,1956.6
A07809,Marketing,Henry Maberry  ,43038,Banda 17,4,25671.8,2310.462,2310.462
R-7707,Software,Candelaria Loya  ,41016,Banda 16,2,16810.2,840.51,2017.224
A-7708,Software,Margarete Sauer  ,42244,Banda 19,5,57995,4639.6,1159.9
R07661,Assembly,Elayne Gauger  ,40650,Banda 15,4,14124,847.44,1129.92
G-7665,Hardware,Valeria Boothby  ,42612,Banda 18,2,36738.9,3306.501,4776.057
L-8053,Software,Porsche Lockamy  ,41036,Banda 15,5,17103.75,1026.225,2223.4875
G08165,Software,Alysia Thaxton  ,40617,Banda 15,2,7866,707.94,393.3
R-7387,Assembly,Aisha Fermin  ,41341,Banda 15,3,12395,619.75,371.85
L-8311,Hardware,Lyla Falzone  ,41828,Banda 16,5,28140,1407,844.2
L-7553,Software,Tyrell Herrmann  ,40799,Banda 17,2,28998,2319.84,2609.82
G-7828,Hardware,Noble Portis  ,41813,Banda 15,5,15817.5,1265.4,1423.575
G-7713,Marketing,Graciela Hufford  ,41108,Banda 15,3,13753,1237.77,137.53
A07528,Assembly,Quinn Coller  ,42996,Banda 16,4,18481.1,1478.488,924.055
G-7366,Assembly,Nathalie Boettcher  ,42136,Banda 16,5,20205,1818.45,1616.4
R-8396,Hardware,Justa Boer  ,41889,Banda 15,3,15162,909.72,2274.3
L07397,Assembly,Tanner Cambridge  ,40782,Banda 17,5,40916.25,2454.975,5728.275
R-7825,Administration,Trudy Gaulding  ,41868,Banda 16,2,18745.2,1499.616,374.904
A07591,Assembly,January Heslop  ,41781,Banda 17,4,35156,2109.36,3164.04
A07736,Marketing,Davina Farraj  ,40807,Banda 17,3,29887,2988.7,3287.57
A07432,Hardware,Mayra Stead  ,40928,Banda 18,2,40658.4,2846.088,5692.176
G-8175,Assembly,Tanner Cambridge  ,41041,Banda 15,3,9891,593.46,1384.74
L-7940,Assembly,Nathalie Boettcher  ,42860,Banda 15,3,8775,614.25,87.75
G-7784,Hardware,Brigida Arzate  ,41001,Banda 15,3,12162,608.1,1702.68
A07496,Assembly,Adalberto Mcferrin  ,42528,Banda 15,3,15191,1367.19,759.55
A08006,Marketing,Shonta Stefan  ,42552,Banda 15,4,11743.6,939.488,822.052
A08080,Software,Mayme Gorney  ,41057,Banda 17,2,25320.6,2532.06,2785.266
G-8478,Hardware,Charisse Weist  ,41962,Banda 16,4,23522.4,1881.792,1411.344
L-8470,Hardware,Earnest Anderton  ,41336,Banda 17,3,25271,2274.39,2779.81
A-7769,Assembly,Shenika Lamont  ,42390,Banda 15,3,9699,969.9,1357.86
A08280,Recursos Humanos,Pandora Chang  ,40543,Banda 17,5,30471.25,1828.275,2437.7
A07362,Hardware,Shannan Dingess  ,42629,Banda 20,2,80134.2,7212.078,4808.052
L07364,Software,Saundra Smiddy  ,41762,Banda 15,3,10828,866.24,433.12
A07719,Assembly,Alysia Thaxton  ,42272,Banda 18,2,36000.9,1800.045,5400.135
A08471,Software,Sha Desimone  ,41942,Banda 18,1,31431,2828.79,3771.72
R-7396,Software,Heide Kardos  ,42526,Banda 15,3,10845,542.25,867.6
A-8034,Assembly,Sandy Faison  ,41804,Banda 15,4,14876.4,1190.112,595.056
A07600,Hardware,Shenika Lamont  ,42707,Banda 15,3,14184,1418.4,851.04
A-7806,Assembly,Lynne Gainey  ,40610,Banda 17,3,22965,1607.55,1148.25
R08122,Assembly,Willian Lahr  ,41626,Banda 18,1,30447.75,1826.865,913.4325
A08272,Software,Marinda Skelley  ,42886,Banda 15,4,13215.4,925.078,1585.848
L-7565,Hardware,Geraldo Marty  ,42518,Banda 15,3,9087,726.96,999.57
G-8255,Administration,Davina Farraj  ,42073,Banda 15,4,11991.1,719.466,1319.021
G07363,Software,Tyrell Herrmann  ,42517,Banda 15,3,14163,1274.67,424.89
R07636,Hardware,Jayme Tolleson  ,43017,Banda 15,3,10849,867.92,976.41
R08162,Marketing,January Heslop  ,42889,Banda 16,3,15280,1375.2,1069.6
L-7614,Administration,Herlinda Thorp  ,42093,Banda 15,3,9731,973.1,1070.41
L07683,Hardware,Shannan Dingess  ,42841,Banda 15,3,14064,1125.12,562.56
L-8014,Hardware,Oneida Cosio  ,42943,Banda 17,3,30949,3094.9,4642.35
G-8387,Software,Anastacia Delacruz  ,40632,Banda 15,4,14009.6,700.48,1681.152
R-7383,Hardware,Shenika Lamont  ,42685,Banda 15,4,10087,504.35,806.96
G-7701,Assembly,Porsche Lockamy  ,41168,Banda 16,3,21879,1093.95,875.16
R07305,Hardware,Leontine Longacre  ,40802,Banda 15,4,11270.6,901.648,112.706
R-7952,Software,Shonta Stefan  ,40925,Banda 16,2,18072.9,903.645,722.916
A08323,Administration,Mayra Stead  ,42380,Banda 15,3,13456,672.8,269.12
A-7420,Software,Henry Maberry  ,42488,Banda 16,3,21864,1967.76,1530.48
A-7467,Software,Susanna Vosburgh  ,42171,Banda 15,3,12364,1112.76,247.28
G07686,Software,Wade Landen  ,40688,Banda 15,5,17416.25,1219.1375,2089.95
A07640,Software,January Heslop  ,41328,Banda 15,4,13773.1,688.655,1377.31
R-7506,Hardware,Henry Maberry  ,42110,Banda 16,3,18952,1516.16,2274.24
L07742,Software,Edyth Judkins  ,41905,Banda 15,3,8775,877.5,965.25
R-8097,Assembly,Candelaria Loya  ,41463,Banda 20,3,92051,5523.06,3682.04
R-7550,Assembly,Roosevelt Saleem  ,41338,Banda 15,4,10132.1,506.605,1418.494
G08135,Hardware,Candelaria Loya  ,41648,Banda 15,3,10286,514.3,308.58
G07327,Assembly,Porsche Lockamy  ,41279,Banda 15,3,8478,593.46,339.12
R08070,RESO,Saundra Smiddy  ,41080,Banda 15,3,8074,565.18,1211.1
R08140,Assembly,Enrique Kehrer  ,41219,Banda 15,2,13390.2,1071.216,1874.628
A-8024,Recursos Humanos,Kristan Botelho  ,41946,Banda 15,2,9289.8,836.082,1393.47
R07970,Software,Mayme Gorney  ,42046,Banda 15,4,15939,956.34,1115.73
A-7482,Business Services,Lyla Falzone  ,42547,Banda 15,4,11182.6,559.13,335.478
A07401,Hardware,Edyth Judkins  ,41745,Banda 19,2,52836.3,4755.267,4226.904
A07841,Hardware,Krystyna Summerlin  ,40561,Banda 16,4,20199.3,1817.937,2625.909
L07338,Administration,Gabrielle Merriman  ,40970,Banda 16,3,19127,1721.43,1147.62
L-7628,Recursos Humanos,Adalberto Mcferrin  ,41136,Banda 15,4,9640.4,674.828,1446.06
G08475,Hardware,Juliet Pass  ,43030,Banda 15,4,12849.1,770.946,1798.874
A-7838,Software,Sha Desimone  ,41157,Banda 17,4,35381.5,1769.075,1415.26
L08493,Hardware,Henry Maberry  ,41231,Banda 15,2,12404.7,744.282,868.329
L-7464,Assembly,Sterling Huston  ,41772,Banda 15,4,11155.1,669.306,111.551
R07656,Assembly,Emmy Trader  ,41236,Banda 16,3,18132,1450.56,362.64
A-8444,Assembly,Lourie Ealy  ,42448,Banda 15,3,11356,567.8,1476.28
L08005,Hardware,Lindsey Eckel  ,42825,Banda 16,2,16178.4,808.92,1294.272
A-7772,Assembly,Roosevelt Saleem  ,42476,Banda 16,3,14909,1192.72,1043.63
L-7310,Hardware,Graciela Hufford  ,42569,Banda 18,5,55318.75,3872.3125,1659.5625
R-7365,Software,Gerente,41158,Banda 16,3,20190,1009.5,1211.4
G-8014,Software,Margareta Schwing  ,40539,Banda 16,5,25695,1541.7,3597.3
G-8239,Assembly,Oneida Cosio  ,41339,Banda 15,2,12041.1,602.055,1324.521
G07884,Hardware,Lynne Gainey  ,41367,Banda 20,2,59487.3,2974.365,594.873
A-8254,Hardware,Henry Maberry  ,41499,Banda 15,3,8333,416.65,166.66
G07887,Hardware,Brigida Arzate  ,40714,Banda 16,3,16826,1346.08,504.78
L-7669,Software,Edyth Judkins  ,41223,Banda 15,3,12615,883.05,126.15
